Character,Dialogue,EpisodeNo,SEID,Season
ELAINE,"(Squints, imitating Puddy) The squinting?",11,S09E11,9
JERRY,No.,11,S09E11,9
ELAINE,"(Stares ahead, again, imitating Puddy) The staring?",11,S09E11,9
JERRY,No. He keeps asking me to give him a high-five.,11,S09E11,9
ELAINE,(Shrugging) I thought all guys do that.,11,S09E11,9
JERRY,"Slapping hands is the lowest form of male primate ritual. In fact, even some of them have moved on - theyre doing sign language now.",11,S09E11,9
ELAINE,Its that bad?,11,S09E11,9
JERRY,What do you think the Nazis were doin? (Imitates the Nazis salute) That was the heil-five.,11,S09E11,9
ELAINE,"(Pointing out) Isnt that from your act, like, ten years ago?",11,S09E11,9
JERRY,"(Slightly embarrassed) It was a good bit in the 80s, and its still relatable today.",11,S09E11,9
PUDDY,Good news. We got a 900 in black. Thats the hot color. (Holds up his hand) High-five.,11,S09E11,9
ELAINE,"Um, David, you know what? Can you come help me fix the copy machine? Come.",11,S09E11,9
PUDDY,(Pointing at Jerry) You owe me five.,11,S09E11,9
[Setting,Dealership back room],11,S09E11,9
GEORGE,Twix.. (Makes various noises) B-5.,11,S09E11,9
GEORGE,"Ah, come on!",11,S09E11,9
GEORGE,"Ah, excuse me. Do you have, uh, change of a dollar?",11,S09E11,9
MECHANIC,(While retrieving his candy) No.,11,S09E11,9
GEORGE,"Could I, uh, could I trade you for another dollar?",11,S09E11,9
MECHANIC,(While walking away) Dont have one.,11,S09E11,9
GEORGE,"(Stopping him) Ah, excuse me. When your, uh, when your wallet was open, I - I glanced inside, and I couldnt help but notice that you have several crisp dollar bills.",11,S09E11,9
MECHANIC,(Calm) Youre incorrect.,11,S09E11,9
GEORGE,"(Persistent) Perhaps you could look again, please? Im very hungry.",11,S09E11,9
MECHANIC,(While taking his exit) We had donuts earlier.,11,S09E11,9
GEORGE,"(Losing it) I guess everyone here enjoys giving the old screwgie, huh?! Youre all doin a hell of a job! (Looks longingly at the Twix in the machine) Ho, ho. What I would do with you..",11,S09E11,9
[Setting,Dealership car],11,S09E11,9
RICK,"Uh, Mr. Kramer, were really not allowed to use the cars to run errands.",11,S09E11,9
KRAMER,"Now look, Rick. Im very close to giving this car, that my celebrity friend is considering, my full endorsement. (Looks out the window) Oooh, Lets see if I can get a smile from these femininas.. (Yells out to them) Hey, Ladies! (Points to the car) Its the Saab 900! What do you think? Can I interest you in a little supplemental restraint?! (They obviously do something to offend him. Kramer reacts with a face) Geez",11,S09E11,9
[Setting,Dealership back room],11,S09E11,9
JERRY,(Tapping the door you lift to retrieve your candy on the machine) I think the candy comes out over there.,11,S09E11,9
GEORGE,"People can drop change down here, Jerry. And theyre too lazy to pick it up.",11,S09E11,9
JERRY,"Either that, or theyve got a weird little hang-up about lying face-down in filth. Why dont you just go to the cashier?",11,S09E11,9
GEORGE,The cashier is at lunch - which is where Id like to be.,11,S09E11,9
JERRY,How much was under there?,11,S09E11,9
GEORGE,(Looking at his finger) I think somethin bit me. I just need another nickel.,11,S09E11,9
JERRY,"(While fishing through his pocket for change) Hey, Puddy thinks I should go for the CD player. What do you think? (Hands him a nickel)",11,S09E11,9
GEORGE,"Ho, ho, ho! Hes got a live one. Hes just reeling his big fish in!",11,S09E11,9
JERRY,"Hey, can I have my dollar back?",11,S09E11,9
GEORGE,(Stingy) Its wrinkled. Its worthless.,11,S09E11,9
GEORGE,"(As the Twix starts to move) Ha, ha, ha, ha! (The Twix gets stuck in the spindle right before falling. George begins to pound the machine) Come on! Jump!",11,S09E11,9
MAN,They just put out some more donuts.,11,S09E11,9
GEORGE,They did?,11,S09E11,9
MAN,(Holding his up) Last one.,11,S09E11,9
[Setting,Dealership car],11,S09E11,9
KRAMER,"Well, just one more errand and we can head back.",11,S09E11,9
RICK,"Actually, it looks like were gonna need some gas.",11,S09E11,9
KRAMER,"Oh? Well, how much gas do you think is in there right now?",11,S09E11,9
RICK,"(Looking) Well, its on ""E"".",11,S09E11,9
KRAMER,"You know, Rick, oftentimes, Jerry - he lends me his car and I find myself in a situation where the car is almost out of gas. But, for a variety of reasons, I dont want to be the one responsible for purchasing costly gasoline.",11,S09E11,9
RICK,"(Pointing out) So, you want to know how far you can drive your friends car for free.",11,S09E11,9
KRAMER,"(In the spotlight, his voice goes high) Well, I make it up to him in other ways.",11,S09E11,9
[Setting,Dealership back room],11,S09E11,9
GEORGE,"As you will see, the candy bar is paid for, and yet, remains dangling in the machine. (Notices that the Twix slot is completely empty) Hey, its gone. Where is my Twix? (Quickly looks around. His sights fall on the window of a door labeled ""Employees Only"". The same mechanic from before is eating a candy bar) What?! That guys eatin it!",11,S09E11,9
SALESMAN,"Well, how do you know that ones yours?",11,S09E11,9
GEORGE,"Uh, it was dangling! There were only two left in the machine! He mustve bought one, and gotten both.",11,S09E11,9
SALESMAN,"Sir, are you gonna buy a car?",11,S09E11,9
GEORGE,"No! (The salesman walks away. He addresses the mechanic through the doors window) Hey! Hey! I see you! That is my Twix! (The mechanic eats the last of the Twix, obviously to make George even more angered. It works) Oh, ha, ha! Ho, ho!",11,S09E11,9
PUDDY,Paper jam.. Got it!,11,S09E11,9
ELAINE,Yay!,11,S09E11,9
PUDDY,"(Holds his hand up) High-five. (Elaine reluctantly slaps it. He turns around, and puts his hand out behind his back) On the flip side.",11,S09E11,9
ELAINE,"David, um, I..",11,S09E11,9
PUDDY,(Still holding out his hand) Dont leave me hangin.,11,S09E11,9
ELAINE,Youre a salesman now - and the high-five is its very grease monkey.,11,S09E11,9
PUDDY,What did I tell you about that?,11,S09E11,9
ELAINE,"Ah, I, Im sorry, but the high-five is just so stupid.",11,S09E11,9
PUDDY,(Somewhat hurt) Oh yeah? Ill tell you whats stupid. You. Stupid.,11,S09E11,9
ELAINE,"(Sarcastically) Oh, that is really mature.",11,S09E11,9
PUDDY,Yeah? So are you. Youre the grease monkey.,11,S09E11,9
ELAINE,(Confused at Davids attempts at a comeback) Uh that doesnt make any sense. I am leaving.,11,S09E11,9
PUDDY,"Yeah, if you leave, were through.",11,S09E11,9
ELAINE,Fine! Were through!,11,S09E11,9
PUDDY,"Oh, so youre leaving?",11,S09E11,9
ELAINE,"(While leaving) Thats right. (Mocking Puddy, she puts her hand up) High-five! (Turns around, putting her hand behind her back like he had done) On the flip side! (As Elaine is leaving, she mutters to herself) Takin me to Arbys",11,S09E11,9
JERRY,(Sees Elaine leaving) Hey! Wh-where are you?,11,S09E11,9
PUDDY,Lets finish this up.,11,S09E11,9
JERRY,Did you two break up?,11,S09E11,9
PUDDY,"(While punching up numbers on a calculator) That chicks whacked. Were history. (Back to the transaction) I just left out a couple of things uh, rust-proofing",11,S09E11,9
JERRY,"""Rust-proofing""?",11,S09E11,9
PUDDY,"(Reading off what hes adding up on the calculator) Transport charge, storage surcharge, additional overcharge, finders fee",11,S09E11,9
JERRY,"""Finders fee""? It was on the lot!",11,S09E11,9
PUDDY,"Yeah, thats right. (Continues reading off) Uh, floor mats, keys",11,S09E11,9
JERRY,Keys?!,11,S09E11,9
PUDDY,How ya gonna start it?,11,S09E11,9
[Setting,Dealerships shop],11,S09E11,9
GEORGE,"Excuse me. I believe you just ate my Twix bar. It was dangling. And when you purchased your Twix bar, you got a little freebie, and you never bothered to ask why, or seek out its rightful owner.",11,S09E11,9
MECHANIC,"First of all, it wasnt a Twix. It was a 5th Avenue bar.",11,S09E11,9
GEORGE,"Huh. You must think Im pretty stupid. (The mechanic shoots him a look as if he cleary does think hes stupid) That was no 5th Avenue bar. I can see the crumb right there in the corner of your lip! Now, that-that-that is a cookie - and we all know that Twix is the only candy bar with the cookie crunch.",11,S09E11,9
MECHANIC,"Its uh, its just a little nougat.",11,S09E11,9
GEORGE,Nougat? Please. I think Ive reached the point in my life where I can tell the difference between nougat and cookie. So lets not just say things that we both know are obvious fabrications.,11,S09E11,9
MECHANIC,"(Pointing to Georges forehead) You know, youre gettin a little vein there..",11,S09E11,9
GEORGE,(Watching the mechanic leave) I know about the vein! I cant believe this guy..,11,S09E11,9
JERRY,"Hey, George!",11,S09E11,9
GEORGE,"Hey, starving! (Grabs the box from Jerry)",11,S09E11,9
JERRY,"No, last one. Listen, you gotta help me out. Elaine and Puddy just broke up, hes treatin me just like a regular customer, now!",11,S09E11,9
GEORGE,"I tried to tell you, but you wouldnt listen. No, ho, ho! You were gonna get a deal, huh? Theres no laws in this place. Anything goes! Its Thunderdome!",11,S09E11,9
SALESWOMAN,Is someone helping you?,11,S09E11,9
GEORGE,"Stay back! (Runs out of the room, pushing Jerry out ahead of him)",11,S09E11,9
[Setting,Dealership car],11,S09E11,9
RICK,(Trying to look at the gas gauge) Where is it now?,11,S09E11,9
KRAMER,"Theres still some overlap between the needle and the slash below the ""E"".",11,S09E11,9
RICK,How low are you gonna go?,11,S09E11,9
KRAMER,"Oh, Ive been in the slash many times. This is nothing. Youll get used to it. Just, (Makes a popping sound) put it out of your mind.",11,S09E11,9
RICK,Have you ever been completely below the slash?,11,S09E11,9
KRAMER,"Well, I almost did once, and I blacked out. When I came to, the car was in a ditch, and the tank was full. I dont know who did it, and I never got to thank them..",11,S09E11,9
RICK,"(As the car slowly drifts off the road) Mr. Kramer, the road!",11,S09E11,9
KRAMER,Whoop! Whoop!,11,S09E11,9
[Setting,Puddys office],11,S09E11,9
JERRY,"(Threatening tone) So, listen, Puddy. When we first started this deal, I thought things were gonna be different. Now, if you want to play hard ball, I got my friend, George, here, and he can play pretty hard ball. (Leaving the negotiation to George) George, vein it up.",11,S09E11,9
GEORGE,"All right, Puddy, listen, and listen good I need to know the name of that mechanic that walks around here. Big guy, a liar. Short name. Sam? Moe? Sol?!",11,S09E11,9
JERRY,"George! Can we focus on the car, here?",11,S09E11,9
GEORGE,Im starving! I can feel my stomach sucking up against my spine.,11,S09E11,9
PUDDY,"(Handing a sheet of paper to Jerry) Jerry, I just need your signature here, and well get you that yellow car ready to go.",11,S09E11,9
JERRY,Yellow? I wanted black.,11,S09E11,9
PUDDY,I cant give you black at that price.,11,S09E11,9
JERRY,"(Pleading) George, would you help me, please?",11,S09E11,9
GEORGE,(Standing up) Yes. This is wrong!,11,S09E11,9
JERRY,"Sing it, sister!",11,S09E11,9
GEORGE,Just because a candy bar fails to fall from its perch,11,S09E11,9
JERRY,"(Exasperated) Oh, God",11,S09E11,9
GEORGE,"(Losing it) does not imply transfer of ownership. Moe, Sol, or Lem is not gonna get away with this!",11,S09E11,9
JERRY,(To Puddy) Ill be right back.,11,S09E11,9
PUDDY,Okay.,11,S09E11,9
JERRY,"Hey, George!",11,S09E11,9
[Setting,Dealership car],11,S09E11,9
RICK,Is it just the angle Im looking from?,11,S09E11,9
KRAMER,"No, Sir. We are down there.",11,S09E11,9
RICK,"Oh, this is amazing! Oh, Ive never felt so alive!",11,S09E11,9
KRAMER,"All right, Im satisfied. We better get some gas.",11,S09E11,9
RICK,"What? Well, we cant stop now.",11,S09E11,9
KRAMER,What do you mean?,11,S09E11,9
RICK,We have to keep going - all the way back to the dealership. That was the plan.,11,S09E11,9
KRAMER,There was no plan.,11,S09E11,9
RICK,"Well, lets make it the plan! Lets just go for it! Like Thelma and Louise.",11,S09E11,9
KRAMER,"What, they drove to a dealership?",11,S09E11,9
RICK,"No, they drove off a cliff.",11,S09E11,9
KRAMER,You are one sick mama I like it.,11,S09E11,9
RICK,"Mr. Kramer, the road!",11,S09E11,9
KRAMER,Yup! Yup!,11,S09E11,9
[Setting,Elaines apartment],11,S09E11,9
ELAINE,Hello?,11,S09E11,9
JERRY,"(Over the phone) Elaine, youve got to get back down to the dealer. Puddy is screwin me on this car, which is yellow now!",11,S09E11,9
ELAINE,(Jokingly mimicking Jerry) Who is this?,11,S09E11,9
JERRY,(Banging the phone against the booth) Elaine!,11,S09E11,9
ELAINE,What?!,11,S09E11,9
JERRY,You gotta get back together with Puddy so I can make this deal.,11,S09E11,9
ELAINE,"(Sarcastically) You know, just that you cared enough to call means so much, Jerry.",11,S09E11,9
JERRY,"Youre gonna get back together, anyway. Its thousands of dollars!",11,S09E11,9
ELAINE,"Oh, I dont know..",11,S09E11,9
JERRY,"Come on. Then you dont have to see him again til my 15,000-mile check.",11,S09E11,9
ELAINE,"Well, will you pay my cab fare out there?",11,S09E11,9
JERRY,Fine.,11,S09E11,9
ELAINE,"And I didnt like that roast beef, so how bout some lunch?",11,S09E11,9
JERRY,No. No lunch.,11,S09E11,9
ELAINE,Ill hang this phone up right now!,11,S09E11,9
JERRY,All right! Lunch!,11,S09E11,9
ELAINE,Ill see ya. (Hanging up the phone),11,S09E11,9
JERRY,Bye. (Hangs up),11,S09E11,9
JERRY,"(Frustrated, he reacts) Everybodys ripping me off!",11,S09E11,9
GEORGE,"Yes, Id like to report a problem with one of your mechanics.",11,S09E11,9
WILLIE,When did you bring the car in?,11,S09E11,9
GEORGE,"(To the man behind him in line) Yeah, right Im gonna get my car repaired at a dealership. Huh! Why dont I just flush my money down the toilet?",11,S09E11,9
WILLIE,"Sir, what, exactly, is the problem?",11,S09E11,9
GEORGE,"One of your guys - Kip, or Ned, short name - stole my Twix candy bar!",11,S09E11,9
WILLIE,Are you saying he grabbed your candy bar away from you?,11,S09E11,9
GEORGE,"He might as well have! I caught him, and his face was covered in chocolate and cookie crumbs.",11,S09E11,9
WILLIE,I thought you said it was a Twix.,11,S09E11,9
GEORGE,"Oh, it was. But he claimed it was a 5th Avenue bar.",11,S09E11,9
WILLIE,Maybe it was.,11,S09E11,9
GEORGE,"Oh, no, no. Twix is the only candy with the cookie crunch.",11,S09E11,9
WILLIE,What about the Hundred-Thousand-Dollar bar?,11,S09E11,9
GEORGE,No. Rice and caramel.,11,S09E11,9
WILLIE,Nougat?,11,S09E11,9
GEORGE,No.,11,S09E11,9
WILLIE,Positive?,11,S09E11,9
GEORGE,Please.,11,S09E11,9
WOMAN,You know they changed the name from Hundred-Thousand-Dollar bar to Hundred-Grand?,11,S09E11,9
GEORGE,"All I want is my seventy-five cents back, an apology, and for him to be fired!",11,S09E11,9
WILLIE SR,I remember when you used to be able to get a Hershey for a nickel.,11,S09E11,9
MAN,Whats the one with the swirling chocolate in the commercial?,11,S09E11,9
GEORGE,They all have swirling chocolate in the commercial!,11,S09E11,9
WILLIE SR,Not Skittles.,11,S09E11,9
WILLIE,"Dad, I told you you could sit here only if you dont talk.",11,S09E11,9
WOMAN,(Sitting behind George) You make your father sit here all day?,11,S09E11,9
WILLIE,He likes it!,11,S09E11,9
GEORGE,"All right, do you mind? I have the window! (To Willie) Now, what are you gonna do about my Twix?",11,S09E11,9
MAN,(In line behind George) Twix has too much coconut.,11,S09E11,9
GEORGE,No! Theres no coconut!,11,S09E11,9
WOMAN,(Behind service window) Im allergic to coconut.,11,S09E11,9
WILLIE,Im not.,11,S09E11,9
WILLIE SR,A nickel!,11,S09E11,9
[Setting,Dealership office showroom],11,S09E11,9
ELAINE,"Cab receipt. Hey, Puddy.",11,S09E11,9
PUDDY,Im with a customer.,11,S09E11,9
ELAINE,Uh,11,S09E11,9
JERRY,"No, no. No, Elaine, the car can wait. Whats important is you two getting back together. Eh, then well talk about the car.",11,S09E11,9
PUDDY,(Like a kid) I dont want to get back with her. Shes too bossy.,11,S09E11,9
ELAINE,"(Raising her finger at him, in an authoritative tone) David..",11,S09E11,9
JERRY,"Okay. Now, I know this is an important decision. Why dont we all just sit down and talk about it? Come on, come on. (All three sit down) Now, look, you both find each other attractive, right?",11,S09E11,9
ELAINE AND PUDDY,Right.,11,S09E11,9
JERRY,"Clearly, no one else can stand to be with either one of you.",11,S09E11,9
ELAINE,I guess.,11,S09E11,9
PUDDY,Good point.,11,S09E11,9
JERRY,"(Smiling, like a salesman) All right. Now, what do I have to do to put you two in a relationship today?",11,S09E11,9
[Setting,Gas station],11,S09E11,9
KRAMER,"Cars can go on empty, but not us humans, huh, fella? Ill get us a couple of Twix bars.",11,S09E11,9
RICK,"No, no coconut for me.",11,S09E11,9
KRAMER,"All right, Ill get ya a Mounds bar. Keep the engine running.",11,S09E11,9
RICK,Ahh!,11,S09E11,9
KRAMER,"No, man! Not the gas!",11,S09E11,9
RICK,"But it needs it, Kramer! It needs it bad!",11,S09E11,9
KRAMER,Do you think that thisll make you happy? Cause it wont!,11,S09E11,9
RICK,"(Walking away) Ah, you can just go on without me.",11,S09E11,9
KRAMER,"Listen to me. When that car rolls into that dealership, and that tank is bone dry, I want you to be there with me when everyone says, ""Kramer and that other guy, oh, they went further to the left of the slash than anyone ever dreamed!""",11,S09E11,9
RICK,Maybe we better get moving.,11,S09E11,9
KRAMER,"Its good to have you back, Stan.",11,S09E11,9
RICK,"Its Rick, by the way.",11,S09E11,9
KRAMER,No time!,11,S09E11,9
